ConsumptionID,AccountNum,NoOfUnits,SmartMeterPerc,entrant,Date
668,10577,804.29,0,0,07/01/2016
669,3471,996.07,0.4,0,07/01/2016
670,3535,767.13,0,0,07/01/2016
671,11715,1189.12,0,0,07/01/2016
672,9814,998.26,0.2,0,07/01/2016
673,4848,890.88,0,0,07/01/2016
674,569,541.84,0.3,0,07/01/2016
675,5749,871.99,0,0,07/01/2016
676,4460,537.8,0,0,07/01/2016
677,6506,813.13,0,0,07/01/2016
678,6050,842.86,0,0,07/01/2016
679,3246,971.81,0,0,07/01/2016
680,2364,872.07,0.2,0,07/01/2016
681,12216,769.82,0,0,07/01/2016
682,11388,640.76,0.15,0,07/01/2016
683,1628,1129.49,0.15,0,07/01/2016
684,7222,523.18,0.2,0,07/01/2016
685,5929,842.97,0.1,0,07/01/2016
686,6123,605.37,0,0,07/01/2016
687,587,889.07,0.35,0,07/01/2016
688,1240,1002.39,0.1,0,07/01/2016
689,8806,875.56,0.2,0,07/01/2016
690,341,633.56,0,0,07/01/2016
691,3064,691.1,0,0,07/01/2016
692,10614,806.86,0.2,0,07/01/2016
693,10563,853.32,0,0,07/01/2016
694,11002,700.66,0,0,07/01/2016
695,11486,984.69,0,0,07/01/2016
696,1759,679.75,0.35,0,07/01/2016
697,10659,865.22,0,0,07/01/2016
698,8899,840.52,0.3,0,07/01/2016
699,3315,613.78,0.3,0,07/01/2016
700,10051,905.05,0,0,07/01/2016
701,6402,1047,0,0,07/01/2016
702,4021,1091.52,0.1,0,07/01/2016
703,4195,558.97,0,0,07/01/2016
704,7464,1119.47,0,0,07/01/2016
705,11592,573.02,0.07,0,07/01/2016
706,10831,1109.07,0.002,0,07/01/2016
707,7586,849.33,0,0,07/01/2016
708,8551,799.96,0.2,0,07/01/2016
709,7163,777.46,0.5,0,07/01/2016
710,9163,984.38,0.1,0,07/01/2016
711,20402,888.96,0.25,0,07/01/2016
712,4807,847.09,0.15,0,07/01/2016
713,88,579.13,0.1,0,07/01/2016
714,7697,768.52,0.2,0,07/01/2016
715,18007,862.96,0.2,0,07/01/2016
716,8720,648.93,0,0,07/01/2016
717,12100,894.94,0.15,0,07/01/2016
718,11979,961.45,0,0,07/01/2016
719,3905,877.3,0,0,07/01/2016
720,8552,834.1,0,0,07/01/2016
721,12038,680.21,0,0,07/01/2016
722,15995,785.44,0,0,07/01/2016
723,10291,844.47,0.002,0,07/01/2016
724,1293,715.93,0,0,07/01/2016
725,6961,741.72,0.1,0,07/01/2016
726,16013,1056.3,0.6,0,07/01/2016
727,7931,775.24,0.1,0,07/01/2016
728,20545,681.24,0.7,0,07/01/2016
729,4618,944.98,0,0,07/01/2016
730,4357,1128,0.2,0,07/01/2016
731,3029,809.14,0,0,07/01/2016
732,9769,847.06,0,0,07/01/2016
733,3567,924.05,0.1,0,07/01/2016
734,5582,638.7,0,0,07/01/2016
735,6855,677.62,0.1,0,07/01/2016
736,10026,789.43,0,0,07/01/2016
737,20400,1113.17,0,0,07/01/2016
738,6956,745.55,0,0,07/01/2016
739,10082,485.29,0,0,07/01/2016
740,1839,968.84,0.1,0,07/01/2016
741,10155,866.08,0,0,07/01/2016
742,1098,496.23,0.4,0,07/01/2016
743,3172,666.17,0,0,07/01/2016
744,5536,503.2,0,0,07/01/2016
745,11372,845.99,0,0,07/01/2016
746,4005,756.78,0.4,0,07/01/2016
747,11632,693.64,0,0,07/01/2016
748,10891,1005.53,0.002,0,07/01/2016
749,4813,882.3,0,0,07/01/2016
750,11801,876.92,0,0,07/01/2016
751,6156,701.75,0.1,0,07/01/2016
752,1763,784.66,0.5,0,07/01/2016
753,6721,808.05,0.1,0,07/01/2016
754,12205,653.71,0,0,07/01/2016
755,10790,593.11,0.17,0,07/01/2016
756,11922,503.58,0,0,07/01/2016
757,10438,885.17,0,0,07/01/2016
758,17747,724.91,0,0,07/01/2016
759,16011,510.57,0.2,0,07/01/2016
760,18004,739.46,0,0,07/01/2016
761,8,659.68,0.1,0,07/01/2016
762,3275,591.84,0,0,07/01/2016
763,9023,877.12,0.7,0,07/01/2016
764,8643,854.5,0,0,07/01/2016
765,11797,824.3,0,0,07/01/2016
766,4062,862.32,0,0,07/01/2016
767,6897,775.05,0,0,07/01/2016
768,11892,717.65,0,0,07/01/2016
769,6763,803.67,0,0,07/01/2016
770,17459,812.58,0.17,0,07/01/2016
771,8622,1010.53,0,0,07/01/2016
772,241,657.46,0.6,0,07/01/2016
773,17746,813.22,0.47,0,07/01/2016
774,822,749.95,0.1,0,07/01/2016
775,6376,867.51,0,0,07/01/2016
776,9557,603.76,0.4,0,07/01/2016
777,11397,780.69,0.15,0,07/01/2016
778,6999,889.51,0,0,07/01/2016
779,10534,956.65,0,0,07/01/2016
780,6815,767.03,0.2,0,07/01/2016
781,2269,844.71,0.35,0,07/01/2016
782,10708,1047.23,0.17,0,07/01/2016
783,9119,665.98,0,0,07/01/2016
784,9500,761.85,0.002,0,07/01/2016
785,9910,923.94,0,0,07/01/2016
786,5036,832.32,0,0,07/01/2016
787,2698,946.75,0,0,07/01/2016
788,6220,838.62,0.6,0,07/01/2016
789,6947,895.81,0,0,07/01/2016
790,442,996.57,0,0,07/01/2016
791,9671,657.8,0.1,0,07/01/2016
792,5283,990.99,0.5,0,07/01/2016
793,3364,599.81,0.15,0,07/01/2016
794,2170,811.26,0,0,07/01/2016
795,11348,991.18,0.1,0,07/01/2016
796,10224,858.17,0,0,07/01/2016
797,7006,873.78,0,0,07/01/2016
798,7363,801.2,0,0,07/01/2016
799,1595,802.11,0,0,07/01/2016
800,7492,663.42,0,0,07/01/2016
801,9821,748.92,0.3,0,07/01/2016
802,5246,759.56,0.1,0,07/01/2016
803,558,975.06,0,0,07/01/2016
804,1063,659.02,0,0,07/01/2016
805,2610,802.68,0,0,07/01/2016
806,3964,641.03,0,0,07/01/2016
807,3868,901.75,0.15,0,07/01/2016
808,3961,599.01,0.2,0,07/01/2016
809,1261,878.66,0,0,07/01/2016
810,9341,937.42,0.002,0,07/01/2016
811,2550,669.21,0.2,0,07/01/2016
812,12045,901.34,0.3,0,07/01/2016
813,2719,828.78,0,0,07/01/2016
814,7924,972.73,0,0,07/01/2016
815,3206,693.11,0.17,0,07/01/2016
816,11945,881.52,0.17,0,07/01/2016
817,3141,747.96,0,0,07/01/2016
818,3942,781.8,0.2,0,07/01/2016
819,8065,897.21,0.2,0,07/01/2016
820,6758,926.78,0,0,07/01/2016
821,4842,901.47,0,0,07/01/2016
822,581,838.58,0.25,0,07/01/2016
823,4563,801.08,0,0,07/01/2016
824,9096,770.08,0,0,07/01/2016
825,9813,744.79,0,0,07/01/2016
826,2492,862.18,0.57,0,07/01/2016
827,1445,594.97,0,0,07/01/2016
828,7327,581.92,0.3,0,07/01/2016
829,8701,828.86,0,0,07/01/2016
830,7783,664.27,0.2,0,07/01/2016
831,5621,980.25,0,0,07/01/2016
832,5767,733.35,0.2,0,07/01/2016
833,430,793.23,0.4,0,07/01/2016
834,10132,594.82,0,0,07/01/2016
835,12350,882.81,0.2,0,07/01/2016
836,2256,993.6,0.1,0,07/01/2016
837,1045,856.25,0,0,07/01/2016
838,5939,947.1,0,0,07/01/2016
839,9371,755.23,0,0,07/01/2016
840,11536,952.53,0.5,0,07/01/2016
841,10129,906.35,0.2,0,07/01/2016
842,7905,516.37,0,0,07/01/2016
843,8674,906.07,0,0,07/01/2016
844,1902,828.02,0,0,07/01/2016
845,1408,1000.18,0,0,07/01/2016
846,9172,940.05,0,0,07/01/2016
847,3659,802.81,0.17,0,07/01/2016
848,10827,1175.71,0.2,0,07/01/2016
849,9146,918.63,0,0,07/01/2016
850,20,587.69,0,0,07/01/2016
851,8391,949.02,0.1,0,07/01/2016
852,11510,912.62,0,0,07/01/2016
853,10821,567.83,0.1,0,07/01/2016
854,4727,852.77,0,0,07/01/2016
855,10647,808.27,0,0,07/01/2016
856,7141,630.08,0.4,0,07/01/2016
857,6172,1113.18,0.4,0,07/01/2016
858,2741,785.79,0,0,07/01/2016
859,1180,854.04,0,0,07/01/2016
860,6875,667.43,0.7,0,07/01/2016
861,10864,478.33,0.002,0,07/01/2016
862,242,701.43,0.3,0,07/01/2016
863,9002,1000.44,0.1,0,07/01/2016
864,9145,887.57,0.15,0,07/01/2016
865,7887,637.27,0.1,0,07/01/2016
866,2817,733.62,0,0,07/01/2016
867,2013,761.19,0,0,07/01/2016
868,5920,840.13,0.1,0,07/01/2016
869,5674,739,0.1,0,07/01/2016
870,11012,488.35,0.1,0,07/01/2016
871,6508,1024.82,0.15,0,07/01/2016
872,8995,965.2,0.2,0,07/01/2016
873,9507,968.65,0,0,07/01/2016
874,11056,838.25,0,0,07/01/2016
875,10558,610.17,0,0,07/01/2016
876,6707,532.29,0,0,07/01/2016
877,4029,984.05,0.2,0,07/01/2016
878,2189,873.78,0,0,07/01/2016
879,1865,777.78,0.2,0,07/01/2016
880,9345,705.26,0,0,07/01/2016
881,9356,647.53,0.15,0,07/01/2016
882,5821,952.8,0,0,07/01/2016
883,532,622.23,0,0,07/01/2016
884,8977,970.66,0.2,0,07/01/2016
885,4117,918.08,0,0,07/01/2016
886,3985,808.88,0.2,0,07/01/2016
887,3586,755.45,0,0,07/01/2016
888,9001,626.27,0.1,0,07/01/2016
889,10678,563,0.1,0,07/01/2016
890,1664,817.24,0.1,0,07/01/2016
891,11882,896.96,0,0,07/01/2016
892,4808,874.27,0.2,0,07/01/2016
893,10201,1034.24,0.2,0,07/01/2016
894,2292,898.03,0,0,07/01/2016
895,11675,880.51,0,0,07/01/2016
896,1144,905.65,0.1,0,07/01/2016
897,640,646.24,0.15,0,07/01/2016
898,8612,673.25,0,0,07/01/2016
899,4402,702.43,0,0,07/01/2016
900,3815,778.53,0,0,07/01/2016
901,10834,603.58,0.1,0,07/01/2016
902,3554,1077.31,0.1,0,07/01/2016
903,10219,868.31,0,0,07/01/2016
904,11730,746.65,0.1,0,07/01/2016
905,4756,925.72,0.002,0,07/01/2016
906,7229,674.48,0.1,0,07/01/2016
907,7963,905.64,0,0,07/01/2016
908,4464,999.06,0.1,0,07/01/2016
909,5429,854.33,0.1,0,07/01/2016
910,1383,813.5,0,0,07/01/2016
911,3153,505.88,0,0,07/01/2016
912,11357,761.86,0,0,07/01/2016
913,4700,767.74,0.4,0,07/01/2016
914,6187,752.08,0,0,07/01/2016
915,4862,1025.06,0,0,07/01/2016
916,6180,753.75,0,0,07/01/2016
917,11977,861.68,0.1,0,07/01/2016
918,10126,811.09,0,0,07/01/2016
919,1880,901.94,0.2,0,07/01/2016
920,8747,983.6,0,0,07/01/2016
921,11252,926.45,0.1,0,07/01/2016
922,5598,513.97,0,0,07/01/2016
923,1067,742.55,0.2,0,07/01/2016
924,8681,767.65,0.002,0,07/01/2016
925,10884,711.94,0.1,0,07/01/2016
926,8850,847.1,0,0,07/01/2016
927,5316,698.63,0,0,07/01/2016
928,1801,729.31,0.35,0,07/01/2016
929,4627,1023.66,0.1,0,07/01/2016
930,19349,802.89,0,0,07/01/2016
931,19348,841.62,0.17,0,07/01/2016
932,19347,879.25,0,0,07/01/2016
933,19346,367.73,0,0,07/01/2016
934,19345,457.71,0,0,07/01/2016
935,19344,1025.59,0,0,07/01/2016
936,19343,639.22,0,0,07/01/2016
937,19342,912.02,0.1,0,07/01/2016
938,19341,1112.99,0.5,0,07/01/2016
939,19340,1019.64,0,0,07/01/2016
940,19339,708.78,0,0,07/01/2016
941,19338,841.29,0,0,07/01/2016
942,19337,758.89,0.2,0,07/01/2016
943,19336,668.13,0.7,0,07/01/2016
944,19335,470.52,0,0,07/01/2016
945,19334,953.72,0,0,07/01/2016
946,19333,772.57,0,0,07/01/2016
947,19332,780.34,0,0,07/01/2016
948,19331,1024.32,0.15,0,07/01/2016
949,19330,1025.35,0.1,0,07/01/2016
950,19329,795.34,0,0,07/01/2016
951,19328,945.22,0.4,0,07/01/2016
952,19327,912.46,0.1,0,07/01/2016
953,19326,697.37,0,0,07/01/2016
954,19325,983.43,0,0,07/01/2016
955,19324,819.78,0,0,07/01/2016
956,19323,678.51,0,0,07/01/2016
957,19322,527.7,0.2,0,07/01/2016
958,19321,863.06,0,0,07/01/2016
959,19320,692.49,0.3,0,07/01/2016
960,19319,670.01,0.1,0,07/01/2016
961,19318,710,0.35,0,07/01/2016
962,19317,954.01,0,0,07/01/2016
963,19316,631.54,0,0,07/01/2016
964,19315,783.75,0,0,07/01/2016
965,19314,602.31,0,0,07/01/2016
966,19313,1060.11,0,0,07/01/2016
967,19312,762.18,0,0,07/01/2016
968,19311,824.74,0,0,07/01/2016
969,19310,615.35,0,0,07/01/2016
970,19309,996.64,0.37,0,07/01/2016
971,19308,903.62,0,0,07/01/2016
972,19307,686.9,0,0,07/01/2016
973,19306,976.34,0,0,07/01/2016
974,19305,729.12,0,0,07/01/2016
975,19304,829.61,0.2,0,07/01/2016
976,19303,909.63,0,0,07/01/2016
977,19302,748.83,0.4,0,07/01/2016
978,19301,1025.77,0.2,0,07/01/2016
979,19300,1049.08,0,0,07/01/2016
980,19299,818.59,0.2,0,07/01/2016
981,19298,998.02,0,0,07/01/2016
982,19297,787.6,0,0,07/01/2016
983,19296,671.4,0,0,07/01/2016
984,19295,925.83,0.1,0,07/01/2016
985,19294,721.09,0.1,0,07/01/2016
986,19293,621.65,0,0,07/01/2016
987,19292,904.32,0,0,07/01/2016
988,19291,734.66,0,0,07/01/2016
989,19290,652.64,0.2,0,07/01/2016
990,19289,944.11,0,0,07/01/2016
991,19288,678.34,0.2,0,07/01/2016
992,19287,666.42,0,0,07/01/2016
993,19286,602.24,0.2,0,07/01/2016
994,19285,872.51,0.1,0,07/01/2016
995,19284,816.3,0.4,0,07/01/2016
996,19283,991.31,0.3,0,07/01/2016
997,19282,847.97,0.2,0,07/01/2016
998,16774,660.94,0,0,07/01/2016
999,16773,814.75,0,0,07/01/2016
1000,16772,835.43,0.17,0,07/01/2016
1001,20755,742.57,0.27,0,07/02/2016
1002,19492,952.99,0,0,07/02/2016
1003,19491,761.44,0,0,07/02/2016
1004,19490,861.32,0.2,0,07/02/2016
1005,19489,731.61,0.1,0,07/02/2016
1006,19488,837.24,0.1,0,07/02/2016
1007,19487,679.04,0,0,07/02/2016
1008,19486,1044.65,0.2,0,07/02/2016
1009,19485,713.9,0.2,0,07/02/2016
1010,19484,734.43,0.2,0,07/02/2016
1011,19483,742.69,0,0,07/02/2016
1012,19482,924.04,0,0,07/02/2016
1013,19481,776.62,0.1,0,07/02/2016
1014,19480,990.59,0.07,0,07/02/2016
1015,19479,870.61,0,0,07/02/2016
1016,19478,747.02,0,0,07/02/2016
1017,19477,699.01,0.17,0,07/02/2016
1018,19476,932.84,0,0,07/02/2016
1019,19475,573.69,0.17,0,07/02/2016
1020,19474,901.33,0,0,07/02/2016
1021,19473,902.07,0,0,07/02/2016
1022,19472,686.59,0,0,07/02/2016
1023,19471,860.28,0.1,0,07/02/2016
1024,19470,859.83,0.1,0,07/02/2016
1025,19469,773.65,0,0,07/02/2016
1026,19468,808.93,0,0,07/02/2016
1027,19467,890.69,0.1,0,07/02/2016
1028,19466,765.32,0.2,0,07/02/2016
1029,19465,657.97,0.5,0,07/02/2016
1030,19464,816.77,0,0,07/02/2016
1031,19463,988.62,0.17,0,07/02/2016
1032,19462,733.55,0.2,0,07/02/2016
1033,19461,682.75,0,0,07/02/2016
1034,19460,1009.31,0.7,0,07/02/2016
1035,19459,764.79,0.2,0,07/02/2016
1036,19458,643.52,0.17,0,07/02/2016
1037,19457,554.38,0,0,07/02/2016
1038,19456,823.05,0.1,0,07/02/2016
1039,19455,640.25,0,0,07/02/2016
1040,19454,689.76,0.1,0,07/02/2016
1041,19453,813.69,0,0,07/02/2016
1042,19452,821.69,0.4,0,07/02/2016
1043,19451,664.68,0,0,07/02/2016
1044,19450,1054.58,0.1,0,07/02/2016
1045,19449,1042.81,0.1,0,07/02/2016
1046,19448,929.46,0,0,07/02/2016
1047,19447,673.08,0,0,07/02/2016
1048,19446,713.62,0,0,07/02/2016
1049,9083,704.72,0.2,0,07/02/2016
1050,4741,794.74,0,0,07/02/2016
1051,639,829.78,0,0,07/02/2016
1052,9702,953.19,0.4,0,07/02/2016
1053,9114,585.55,0,0,07/02/2016
1054,1362,633.97,0.1,0,07/02/2016
1055,8011,820.54,0.47,0,07/02/2016
1056,3296,750.39,0.15,0,07/02/2016
1057,3182,672.37,0.1,0,07/02/2016
1058,7864,685.43,0.1,0,07/02/2016
1059,11169,662.29,0.4,0,07/02/2016
1060,5197,725.53,0,0,07/02/2016
1061,1535,878.69,0,0,07/02/2016
1062,6122,898.5,0,0,07/02/2016
1063,9451,893.27,0.1,0,07/02/2016
1064,542,533.3,0.15,0,07/02/2016
1065,11329,518.49,0,0,07/02/2016
1066,3570,794.89,0.002,0,07/02/2016
1067,650,711.53,0,0,07/02/2016
1068,9353,1010.55,0.2,0,07/02/2016
1069,54,845.12,0,0,07/02/2016
1070,12151,714.65,0,0,07/02/2016
1071,10018,704.64,0,0,07/02/2016
1072,4936,690.69,0,0,07/02/2016
1073,8707,704.75,0,0,07/02/2016
1074,1025,873.04,0.1,0,07/02/2016
1075,8831,862.83,0.1,0,07/02/2016
1076,10679,534.35,0,0,07/02/2016
1077,5007,666.23,0.1,0,07/02/2016
1078,9854,780.66,0,0,07/02/2016
1079,376,700.32,0,0,07/02/2016
1080,5417,388.17,0.3,0,07/02/2016
1081,10759,637.24,0,0,07/02/2016
1082,8541,868.51,0,0,07/02/2016
1083,3752,956.49,0.25,0,07/02/2016
1084,4673,613.67,0.2,0,07/02/2016
1085,5367,556.77,0,0,07/02/2016
1086,10485,719.97,0.002,0,07/02/2016
1087,9272,722.55,0.17,0,07/02/2016
1088,647,755.85,0.2,0,07/02/2016
1089,6398,912.5,0,0,07/02/2016
1090,4209,592.68,0,0,07/02/2016
1091,8917,697.17,0.4,0,07/02/2016
1092,7784,631.85,0,0,07/02/2016
1093,1425,627.3,0.1,0,07/02/2016
1094,2737,686,0.2,0,07/02/2016
1095,6428,755.81,0.1,0,07/02/2016
1096,6543,875.98,0,0,07/02/2016
1097,3990,729.06,0.5,0,07/02/2016
1098,8524,698.35,0.5,0,07/02/2016
1099,9204,621.6,0,0,07/02/2016
1100,11761,1123.53,0.4,0,07/02/2016
1101,9554,486.17,0.2,0,07/02/2016
1102,5118,810.5,0,0,07/02/2016
1103,5506,750.76,0,0,07/02/2016
1104,1423,1000.26,0.1,0,07/02/2016
1105,138,758,0,0,07/02/2016
1106,6360,700.37,0.1,0,07/02/2016
1107,2053,674.38,0,0,07/02/2016
1108,10344,1021.58,0.17,0,07/02/2016
1109,3375,773.05,0,0,07/02/2016
1110,1339,969.13,0.47,0,07/02/2016
1111,7247,580.33,0,0,07/02/2016
1112,1273,751.24,0.1,0,07/02/2016
1113,6277,835.06,0.1,0,07/02/2016
1114,7701,984.48,0.47,0,07/02/2016
1115,4126,900.96,0.1,0,07/02/2016
1116,9528,701.95,0.4,0,07/02/2016
1117,1853,719.2,0.15,0,07/02/2016
1118,11149,742.02,0.15,0,07/02/2016
1119,5828,776.74,0.25,0,07/02/2016
1120,6887,651.79,0.3,0,07/02/2016
1121,4781,824.89,0.1,0,07/02/2016
1122,10668,638.39,0,0,07/02/2016
1123,5421,1076.14,0,0,07/02/2016
1124,10200,579.55,0.1,0,07/02/2016
1125,11254,777.33,0.6,0,07/02/2016
1126,11106,549.85,0,0,07/02/2016
1127,8456,764.09,0,0,07/02/2016
1128,6149,879.51,0,0,07/02/2016
1129,1473,671.88,0,0,07/02/2016
1130,1840,887.91,0.3,0,07/02/2016
1131,6757,699.8,0.1,0,07/02/2016
1132,3972,850.87,0,0,07/02/2016
1133,9316,946.74,0.1,0,07/02/2016
1134,11213,549.72,0.3,0,07/02/2016
1135,3474,755.03,0.1,0,07/02/2016
1136,14630,828.63,0,0,07/02/2016
1137,13256,323.95,0,0,07/02/2016
1138,14665,683.29,0,0,07/02/2016
1139,13363,557.23,0.1,0,07/02/2016
1140,14645,683.02,0,0,07/02/2016
1141,13163,840.2,0,0,07/02/2016
1142,14553,970.75,0.2,0,07/02/2016
1143,14287,929.79,0,0,07/02/2016
1144,13179,692.13,0,0,07/02/2016
1145,13035,878.83,0.402,0,07/02/2016
1146,14322,572.78,0,0,07/02/2016
1147,13196,840.06,0,0,07/02/2016
1148,14604,765.99,0.5,0,07/02/2016
1149,12961,627.91,0,0,07/02/2016
1150,14676,884.14,0,0,07/02/2016
1151,14087,776.99,0.1,0,07/02/2016
1152,13194,567.36,0.4,0,07/02/2016
1153,14513,870.71,0.002,0,07/02/2016
1154,13461,1177.7,0.002,0,07/02/2016
1155,14510,950.5,0.07,0,07/02/2016
1156,13190,817.61,0,0,07/02/2016
1157,14508,658.86,0.1,0,07/02/2016
1158,14472,764.33,0,0,07/02/2016
1159,14562,1005.38,0,0,07/02/2016
1160,13206,968.28,0.2,0,07/02/2016
1161,13080,800.96,0.002,0,07/02/2016
1162,14633,564.17,0,0,07/02/2016
1163,14097,752.39,0.2,0,07/02/2016
1164,13024,771.59,0.4,0,07/02/2016
1165,778,1069.32,0,0,07/02/2016
1166,7146,836.5,0,0,07/02/2016
1167,6365,934.82,0,0,07/02/2016
1168,8422,760.75,0.002,0,07/02/2016
1169,3784,665.07,0.2,0,07/02/2016
1170,10519,704.72,0,0,07/02/2016
1171,7132,1058.32,0,0,07/02/2016
1172,3709,883.45,0,0,07/02/2016
1173,1509,626.75,0.4,0,07/02/2016
1174,1636,635.28,0,0,07/02/2016
1175,2784,574.3,0,0,07/02/2016
1176,9174,813.06,0,0,07/02/2016
1177,122,911.98,0.27,0,07/02/2016
1178,3800,880.15,0,0,07/02/2016
1179,10029,931.86,0,0,07/02/2016
1180,2805,809.69,0.1,0,07/02/2016
1181,12253,786.46,0.1,0,07/02/2016
1182,3528,801.48,0,0,07/02/2016
1183,11018,748.04,0.07,0,07/02/2016
1184,3222,670.5,0,0,07/02/2016
1185,6246,548.96,0,0,07/02/2016
1186,8741,569.94,0,0,07/02/2016
1187,8050,731.05,0.2,0,07/02/2016
1188,5474,1035.94,0.1,0,07/02/2016
1189,474,799.66,0,0,07/02/2016
1190,12255,843.85,0,0,07/02/2016
1191,10288,928.7,0,0,07/02/2016
1192,4717,856.5,0,0,07/02/2016
1193,4799,767.79,0.17,0,07/02/2016
1194,4533,996.66,0.1,0,07/02/2016
1195,12383,795.46,0.6,0,07/02/2016
1196,3518,678.47,0.1,0,07/02/2016
1197,4674,861.31,0.002,0,07/02/2016
1198,8519,819.68,0.1,0,07/02/2016
1199,5302,766.53,0.15,0,07/02/2016
1200,3594,834.13,0,0,07/02/2016
1201,9890,618.91,0.3,0,07/02/2016
1202,1410,942.95,0,0,07/02/2016
1203,7521,1002.71,0.1,0,07/02/2016
1204,2106,834.85,0,0,07/02/2016
1205,8144,868.06,0,0,07/02/2016
1206,5643,684.37,0,0,07/02/2016
1207,2041,691.12,0,0,07/02/2016
1208,7537,801.12,0.1,0,07/02/2016
1209,3056,825.89,0.15,0,07/02/2016
1210,7967,606.3,0,0,07/02/2016
1211,1758,1046.44,0.1,0,07/02/2016
1212,7884,550.83,0,0,07/02/2016
1213,289,670.35,0,0,07/02/2016
1214,10081,800.93,0.07,0,07/02/2016
1215,1169,881.87,0,0,07/02/2016
1216,1182,772.83,0.07,0,07/02/2016
1217,717,730.49,0.1,0,07/02/2016
1218,20423,844.57,0,0,07/02/2016
1219,5801,737.62,0,0,07/02/2016
1220,702,643.98,0.1,0,07/02/2016
1221,6951,587.1,0.2,0,07/02/2016
1222,6780,681.31,0,0,07/02/2016
1223,6422,857.96,0,0,07/02/2016
1224,5384,792.56,0.2,0,07/02/2016
1225,2985,938.51,0,0,07/02/2016
1226,18349,865.67,0.17,0,07/02/2016
1227,11286,1087.35,0,0,07/02/2016
1228,489,669.97,0,0,07/02/2016
1229,4510,635.28,0.2,0,07/02/2016
1230,9626,608.51,0,0,07/02/2016
1231,9494,937.63,0.27,0,07/02/2016
1232,1718,904.92,0,0,07/02/2016
1233,5295,788.73,0.2,0,07/02/2016
1234,3984,939.97,0,0,07/02/2016
1235,5270,895.91,0.002,0,07/02/2016
1236,10966,690.85,0.7,0,07/02/2016
1237,1868,888.32,0,0,07/02/2016
1238,17446,549.95,0.2,0,07/02/2016
1239,10071,1046.68,0.15,0,07/02/2016
1240,1271,869.29,0.15,0,07/02/2016
1241,11930,927.71,0,0,07/02/2016
1242,20529,1102.5,0,0,07/02/2016
1243,8358,1031.06,0.2,0,07/02/2016
1244,7705,769.77,0.17,0,07/02/2016
1245,17392,658.94,0,0,07/02/2016
1246,18276,660.55,0.2,0,07/02/2016
1247,7795,664.49,0,0,07/02/2016
1248,20655,701.3,0,0,07/02/2016
1249,2454,963.07,0.1,0,07/02/2016
1250,150,993.23,0.1,0,07/02/2016
1251,10671,974.28,0.002,0,07/02/2016
1252,11924,731.11,0,0,07/02/2016
1253,16086,862.33,0,0,07/02/2016
1254,4398,708.64,0.4,0,07/02/2016
1255,5687,612.54,0,0,07/02/2016
1256,8534,840.81,0.002,0,07/02/2016
1257,3372,680.57,0,0,07/02/2016
1258,10927,790.51,0.002,0,07/02/2016
1259,3597,979.89,0.6,0,07/02/2016
1260,2052,972.95,0,0,07/02/2016
1261,4399,676.98,0,0,07/02/2016
1262,185,581.22,0,0,07/02/2016
1263,3441,1166.71,0,0,07/02/2016
1264,11947,924.17,0,0,07/02/2016
1265,1555,996.35,0.2,0,07/02/2016
1266,9399,1097.89,0,0,07/02/2016
1267,2792,548.8,0.4,0,07/02/2016
1268,10118,981.26,0.1,0,07/02/2016
1269,8544,904.53,0.2,0,07/02/2016
1270,4296,835.05,0.2,0,07/02/2016
1271,4391,786.93,0,0,07/02/2016
1272,2882,1185.36,0,0,07/02/2016
1273,3283,534.15,0.1,0,07/02/2016
1274,397,700.94,0.1,0,07/02/2016
1275,4104,662.82,0.002,0,07/02/2016
1276,12214,860.15,0,0,07/02/2016
1277,10699,709.59,0.1,0,07/02/2016
1278,2091,843.85,0,0,07/02/2016
1279,10474,948.47,0,0,07/02/2016
1280,7504,750.79,0,0,07/02/2016
1281,7518,571.3,0,0,07/02/2016
1282,1738,942.5,0,0,07/02/2016
1283,1622,560.7,0,0,07/02/2016
1284,1325,701.89,0,0,07/02/2016
1285,5505,1074.9,0.2,0,07/02/2016
1286,4210,892.85,0,0,07/02/2016
1287,11229,848.04,0.4,0,07/02/2016
1288,9385,749.44,0,0,07/02/2016
1289,900,754.59,0.1,0,07/02/2016
1290,6217,821.37,0,0,07/02/2016
1291,9466,916.95,0,0,07/02/2016
1292,4596,898.26,0,0,07/02/2016
1293,5206,593.12,0.1,0,07/02/2016
1294,2823,752.36,0,0,07/02/2016
1295,10408,757.73,0,0,07/02/2016
1296,11011,635.78,0.15,0,07/02/2016
1297,40,676.79,0,0,07/02/2016
1298,11636,827.01,0.1,0,07/02/2016
1299,7454,606.43,0,0,07/02/2016
1300,5138,557.07,0.25,0,07/02/2016
1301,8696,942.08,0.25,0,07/02/2016
1302,2329,833.6,0.5,0,07/02/2016
1303,12431,813.67,0.15,0,07/02/2016
1304,10860,361.13,0.1,0,07/02/2016
1305,12094,711.94,0,0,07/02/2016
1306,5088,696.3,0.2,0,07/02/2016
1307,2200,599.88,0,0,07/02/2016
1308,3997,661.46,0.2,0,07/02/2016
1309,8746,704.81,0,0,07/02/2016
1310,3687,828.85,0.002,0,07/02/2016
1311,9162,915.66,0,0,07/02/2016
1312,8993,906.78,0.1,0,07/02/2016
1313,5875,916.19,0.2,0,07/02/2016
1314,2502,631.54,0,0,07/02/2016
1315,9563,802.95,0,0,07/02/2016
1316,7259,597.39,0.002,0,07/02/2016
1317,3131,744.67,0,0,07/02/2016
