ConsumptionID,completedatetime
932,2022-05-17 20:55:46
933,2022-05-17 15:48:26
934,2022-05-17 18:51:28
935,2022-05-18 13:56:51
936,2022-05-18 22:16:42
937,2022-05-20 07:05:17
938,2022-05-18 13:24:24
939,2022-05-17 14:21:54
940,2022-05-17 18:06:21
941,2022-05-17 12:23:04
942,2022-05-18 19:45:56
943,2022-05-20 02:48:34
944,2022-05-19 05:51:31
945,2022-05-18 17:05:26
946,2022-05-19 16:53:41
947,2022-05-17 14:30:47
948,2022-05-18 12:04:32
949,2022-05-18 10:05:07
950,2022-05-18 00:05:55
951,2022-05-18 09:43:08
952,2022-05-18 20:51:23
953,2022-05-17 21:54:41
954,2022-05-19 19:50:59
955,2022-05-19 19:34:43
956,2022-05-18 21:10:20
957,2022-05-19 01:05:29
958,2022-05-18 09:03:49
959,2022-05-18 22:28:10
960,2022-05-19 06:46:05
961,2022-05-18 20:29:58
962,2022-05-17 15:44:06
963,2022-05-19 10:29:09
964,2022-05-20 04:26:03
965,2022-05-18 00:41:08
966,2022-05-18 04:53:41
967,2022-05-19 08:46:44
968,2022-05-17 17:02:12
969,2022-05-17 22:24:26
970,2022-05-17 20:19:41
971,2022-05-17 14:00:55
972,2022-05-20 01:26:21
973,2022-05-19 07:53:22
974,2022-05-19 03:10:19
975,2022-05-18 22:29:24
976,2022-05-18 01:18:31
977,2022-05-19 19:13:06
978,2022-05-18 11:47:59
979,2022-05-18 00:53:15
980,2022-05-19 20:49:54
981,2022-05-19 23:51:48
982,2022-05-18 15:04:54
983,2022-05-18 21:26:23
984,2022-05-18 09:11:06
985,2022-05-19 02:11:54
986,2022-05-18 06:25:24
987,2022-05-20 06:07:55
988,2022-05-19 20:49:56
989,2022-05-19 04:18:28
990,2022-05-20 04:04:26
991,2022-05-18 19:03:47
992,2022-05-17 16:35:29
993,2022-05-17 21:00:07
994,2022-05-19 19:11:28
995,2022-05-17 13:05:02
996,2022-05-18 19:02:20
997,2022-05-19 04:21:21
998,2022-05-18 19:38:26
999,2022-05-19 16:02:33
1000,2022-05-18 02:38:00
1001,2022-05-18 00:43:31
1002,2022-05-20 05:40:58
1003,2022-05-17 22:32:19
1004,2022-05-17 16:36:44
1005,2022-05-17 19:29:23
1006,2022-05-18 17:37:09
1007,2022-05-20 03:50:13
1008,2022-05-17 23:54:38
1009,2022-05-19 00:32:37
1010,2022-05-18 02:57:57
1011,2022-05-18 02:25:38
1012,2022-05-19 10:44:14
1013,2022-05-19 10:51:11
1014,2022-05-17 12:22:54
1015,2022-05-18 08:17:20
1016,2022-05-20 06:24:38
1017,2022-05-19 12:03:59
1018,2022-05-18 14:05:01
1019,2022-05-19 16:26:18
1020,2022-05-19 23:59:57
1021,2022-05-19 02:57:16
1022,2022-05-19 13:13:49
1023,2022-05-20 02:55:26
1024,2022-05-20 03:39:32
1025,2022-05-19 00:01:27
1026,2022-05-18 01:37:07
1027,2022-05-18 21:50:39
1028,2022-05-20 04:50:32
1029,2022-05-17 12:35:10
1030,2022-05-17 12:37:29
1031,2022-05-18 21:16:37
1032,2022-05-18 05:59:51
1033,2022-05-19 12:03:30
1034,2022-05-18 12:51:00
1035,2022-05-20 05:33:41
1036,2022-05-18 19:41:40
1037,2022-05-18 19:47:46
1038,2022-05-20 00:23:35
1039,2022-05-19 03:20:27
1040,2022-05-18 13:11:45
1041,2022-05-19 17:45:27
1042,2022-05-18 19:57:03
1043,2022-05-18 11:37:25
1044,2022-05-19 14:18:54
1045,2022-05-18 23:46:49
1046,2022-05-18 06:52:48
1047,2022-05-19 04:14:57
1048,2022-05-17 23:39:24
1049,2022-05-20 03:25:19
1050,2022-05-19 13:59:42
1051,2022-05-18 17:41:45
1052,2022-05-19 01:16:42
1053,2022-05-17 19:26:26
1054,2022-05-18 02:31:21
1055,2022-05-20 01:09:55
1056,2022-05-19 11:05:15
1057,2022-05-20 07:50:47
1058,2022-05-18 15:09:49
1059,2022-05-18 07:39:46
1060,2022-05-19 21:02:41
1061,2022-05-17 19:29:57
1062,2022-05-18 03:27:33
1063,2022-05-17 18:41:48
1064,2022-05-19 16:51:33
1065,2022-05-18 21:15:24
1066,2022-05-19 09:14:02
1067,2022-05-17 15:42:24
1068,2022-05-17 18:14:55
1069,2022-05-20 06:04:48
1070,2022-05-19 07:16:45
1071,2022-05-19 08:56:37
1072,2022-05-20 06:21:33
1073,2022-05-17 19:58:15
1074,2022-05-19 09:49:55
1075,2022-05-17 21:52:36
1076,2022-05-18 20:44:25
1077,2022-05-18 01:56:50
1078,2022-05-17 15:54:15
1079,2022-05-19 04:36:20
1080,2022-05-17 23:34:44
1081,2022-05-19 20:08:27
1082,2022-05-18 01:02:47
1083,2022-05-19 22:25:19
1084,2022-05-19 04:01:44
1085,2022-05-19 12:21:33
1086,2022-05-17 13:09:00
1087,2022-05-19 18:25:06
1088,2022-05-18 08:24:13
1089,2022-05-18 21:29:19
1090,2022-05-19 19:55:23
1091,2022-05-18 20:52:32
1092,2022-05-19 01:40:02
1093,2022-05-19 16:33:23
1094,2022-05-19 18:40:33
1095,2022-05-18 01:05:14
1096,2022-05-19 11:49:13
1097,2022-05-19 12:56:55
1098,2022-05-19 10:49:00
1099,2022-05-20 00:30:41
1100,2022-05-17 22:34:35
1101,2022-05-19 01:37:15
1102,2022-05-19 05:15:31
1103,2022-05-19 03:54:38
1104,2022-05-19 01:25:52
1105,2022-05-17 19:08:38
1106,2022-05-19 23:08:47
1107,2022-05-19 05:37:22
1108,2022-05-19 21:32:26
1109,2022-05-19 10:14:01
1110,2022-05-18 19:30:33
1111,2022-05-18 21:14:14
1112,2022-05-17 23:59:36
1113,2022-05-18 12:14:39
1114,2022-05-19 20:53:49
1115,2022-05-19 04:39:10
1116,2022-05-19 17:40:46
1117,2022-05-19 18:51:56
1118,2022-05-17 12:32:37
1119,2022-05-18 21:40:19
1120,2022-05-19 04:35:19
1121,2022-05-18 06:33:38
1122,2022-05-18 08:58:03
1123,2022-05-18 04:24:35
1124,2022-05-18 01:18:54
1125,2022-05-19 06:36:33
1126,2022-05-17 15:46:58
1127,2022-05-18 13:03:30
1128,2022-05-19 19:40:08
1129,2022-05-17 14:50:03
1130,2022-05-18 18:20:34
1131,2022-05-19 09:53:18
1132,2022-05-18 17:56:01
1133,2022-05-18 18:11:09
1134,2022-05-18 17:57:55
1135,2022-05-18 17:40:57
1136,2022-05-19 06:26:16
1137,2022-05-18 10:54:55
1138,2022-05-19 19:28:48
1139,2022-05-20 06:27:54
1140,2022-05-18 00:40:08
1141,2022-05-19 17:24:34
1142,2022-05-20 06:39:15
1143,2022-05-20 03:20:11
1144,2022-05-20 04:16:33
1145,2022-05-19 00:29:02
1146,2022-05-19 05:39:24
1147,2022-05-20 03:39:49
1148,2022-05-20 02:46:11
1149,2022-05-18 04:11:30
1150,2022-05-17 14:41:23
1151,2022-05-18 05:34:46
1152,2022-05-19 21:28:45
1153,2022-05-19 01:38:31
1154,2022-05-19 05:58:38
1155,2022-05-20 07:51:30
1156,2022-05-20 00:16:53
1157,2022-05-19 11:27:09
1158,2022-05-19 00:34:20
1159,2022-05-18 09:11:46
1160,2022-05-19 10:30:41
1161,2022-05-18 04:22:29
1162,2022-05-18 06:40:28
1163,2022-05-18 08:47:29
1164,2022-05-19 12:27:56
1165,2022-05-18 05:32:48
1166,2022-05-18 04:40:11
1167,2022-05-20 04:37:39
1168,2022-05-20 02:56:50
1169,2022-05-19 13:22:08
1170,2022-05-19 18:44:47
1171,2022-05-17 21:24:04
1172,2022-05-20 04:02:22
1173,2022-05-18 17:21:42
1174,2022-05-18 08:41:41
1175,2022-05-18 09:02:10
1176,2022-05-17 14:12:16
1177,2022-05-19 23:31:34
1178,2022-05-18 02:01:13
1179,2022-05-19 22:26:25
1180,2022-05-19 06:31:50
1181,2022-05-19 15:30:01
1182,2022-05-19 09:46:19
1183,2022-05-19 20:02:20
1184,2022-05-20 02:11:13
1185,2022-05-20 07:23:34
1186,2022-05-19 08:37:01
1187,2022-05-19 20:51:41
1188,2022-05-19 02:17:45
1189,2022-05-18 13:19:51
1190,2022-05-17 19:21:44
1191,2022-05-18 13:51:34
1192,2022-05-20 05:13:33
1193,2022-05-19 11:19:50
1194,2022-05-17 15:29:55
1195,2022-05-19 17:31:12
1196,2022-05-18 16:12:08
1197,2022-05-20 03:57:05
1198,2022-05-18 12:28:37
1199,2022-05-19 08:40:39
1200,2022-05-19 13:12:00
1201,2022-05-19 07:56:16
1202,2022-05-19 17:29:52
1203,2022-05-20 03:17:33
1204,2022-05-17 16:24:45
1205,2022-05-19 11:37:08
1206,2022-05-20 06:22:23
1207,2022-05-17 16:38:03
1208,2022-05-18 00:37:05
1209,2022-05-17 16:26:38
1210,2022-05-20 00:19:05
1211,2022-05-17 18:57:51
1212,2022-05-19 10:50:10
1213,2022-05-19 08:26:59
1214,2022-05-18 11:33:07
1215,2022-05-18 12:37:43
1216,2022-05-18 19:33:47
1217,2022-05-18 22:42:02
1218,2022-05-19 16:43:00
1219,2022-05-19 05:59:04
1220,2022-05-19 21:31:44
1221,2022-05-19 00:45:21
1222,2022-05-19 08:43:27
1223,2022-05-18 14:50:24
1224,2022-05-19 22:45:18
1225,2022-05-18 06:25:48
1226,2022-05-19 23:58:30
1227,2022-05-20 02:23:09
1228,2022-05-17 18:44:23
1229,2022-05-19 22:02:46
1230,2022-05-18 03:04:09
1231,2022-05-19 07:46:17
1232,2022-05-18 21:19:57
1233,2022-05-18 17:47:06
1234,2022-05-18 01:22:03
1235,2022-05-19 11:43:24
1236,2022-05-18 05:13:38
1237,2022-05-17 13:21:22
1238,2022-05-17 20:18:33
1239,2022-05-18 14:39:16
1240,2022-05-19 01:31:51
1241,2022-05-17 22:29:25
1242,2022-05-18 08:06:28
1243,2022-05-18 19:40:43
1244,2022-05-18 02:22:34
1245,2022-05-20 05:54:24
1246,2022-05-18 18:42:52
1247,2022-05-20 00:21:02
1248,2022-05-19 18:46:22
1249,2022-05-18 23:16:30
1250,2022-05-17 14:03:53
1251,2022-05-19 20:02:37
1252,2022-05-17 16:38:37
1253,2022-05-18 22:59:45
1254,2022-05-17 16:15:53
1255,2022-05-18 15:21:13
1256,2022-05-19 16:00:59
1257,2022-05-20 02:43:10
1258,2022-05-19 18:46:59
1259,2022-05-18 01:03:14
1260,2022-05-18 15:40:45
1261,2022-05-17 15:06:55
1262,2022-05-18 14:04:52
1263,2022-05-19 21:34:45
1264,2022-05-17 12:06:44
1265,2022-05-19 01:48:34
1266,2022-05-18 19:36:29
1267,2022-05-19 22:57:09
1268,2022-05-17 18:31:05
1269,2022-05-18 01:29:55
1270,2022-05-19 00:33:56
1271,2022-05-18 11:06:48
1272,2022-05-18 18:29:44
1273,2022-05-17 17:56:47
1274,2022-05-19 07:27:02
1275,2022-05-18 10:41:24
1276,2022-05-19 03:03:36
1277,2022-05-18 14:15:43
1278,2022-05-19 12:36:33
1279,2022-05-17 19:51:16
1280,2022-05-20 08:33:24
1281,2022-05-19 19:03:33
1282,2022-05-18 07:40:43
1283,2022-05-17 19:06:02
1284,2022-05-18 14:00:11
1285,2022-05-20 04:40:49
1286,2022-05-19 19:15:21
1287,2022-05-18 12:12:48
1288,2022-05-17 18:55:23
1289,2022-05-19 08:10:50
1290,2022-05-20 02:29:30
1291,2022-05-17 17:23:22
1292,2022-05-18 08:01:39
1293,2022-05-18 05:27:05
1294,2022-05-19 19:16:48
1295,2022-05-17 20:45:05
1296,2022-05-18 21:57:35
1297,2022-05-19 15:32:14
1298,2022-05-18 16:48:36
1299,2022-05-18 14:20:38
1300,2022-05-19 14:26:57
1301,2022-05-18 05:05:56
1302,2022-05-18 22:01:08
1303,2022-05-17 17:45:19
1304,2022-05-18 04:40:15
1305,2022-05-18 02:34:37
1306,2022-05-18 00:44:30
1307,2022-05-18 09:11:22
1308,2022-05-19 06:25:07
1309,2022-05-19 13:14:30
1310,2022-05-17 18:51:01
1311,2022-05-20 07:33:06
1312,2022-05-20 04:50:28
1313,2022-05-17 18:40:24
1314,2022-05-18 23:46:09
1315,2022-05-19 07:20:25
1316,2022-05-17 15:59:41
1317,2022-05-20 01:42:54
1318,2022-05-19 03:52:48
1319,2022-05-20 04:09:30
1320,2022-05-17 14:12:08
1321,2022-05-20 05:16:12
1322,2022-05-18 04:56:45
1323,2022-05-20 05:42:42
1324,2022-05-19 08:44:30
1325,2022-05-19 18:40:11
1326,2022-05-17 21:08:25
1327,2022-05-19 17:35:17
1328,2022-05-18 00:49:48
1329,2022-05-20 00:40:14
1330,2022-05-19 01:42:56
1331,2022-05-18 18:56:22
1332,2022-05-19 19:51:35
1333,2022-05-18 23:05:44
1334,2022-05-18 12:09:01
1335,2022-05-18 09:42:58
1336,2022-05-19 08:34:49
1337,2022-05-17 20:48:31
1338,2022-05-18 15:24:17
1339,2022-05-19 04:32:32
1340,2022-05-18 19:51:53
1341,2022-05-17 20:27:56
1342,2022-05-20 06:22:05
1343,2022-05-19 17:14:16
1344,2022-05-18 15:44:58
1345,2022-05-17 23:02:51
1346,2022-05-19 20:57:07
1347,2022-05-17 22:29:57
1348,2022-05-17 21:10:14
1349,2022-05-17 21:50:36
1350,2022-05-20 03:43:43
1351,2022-05-18 08:25:16
1352,2022-05-19 11:56:04
1353,2022-05-17 16:02:21
1354,2022-05-19 09:15:12
1355,2022-05-18 23:43:50
1356,2022-05-18 11:53:56
1357,2022-05-19 00:43:25
1358,2022-05-18 10:51:41
1359,2022-05-20 01:09:53
1360,2022-05-19 17:17:44
1361,2022-05-17 15:40:28
1362,2022-05-18 04:32:37
1363,2022-05-18 13:23:13
1364,2022-05-20 02:10:14
1365,2022-05-18 05:12:59
1366,2022-05-18 04:11:23
1367,2022-05-19 18:56:09
1368,2022-05-17 13:18:18
1369,2022-05-17 20:13:56
1370,2022-05-19 19:17:36
1371,2022-05-19 05:25:32
1372,2022-05-19 02:11:50
1373,2022-05-19 22:13:27
1374,2022-05-19 09:29:23
1375,2022-05-17 19:03:12
1376,2022-05-17 13:44:10
1377,2022-05-20 07:46:30
1378,2022-05-18 15:08:35
1379,2022-05-20 07:04:59
1380,2022-05-17 14:48:55
1381,2022-05-17 19:42:01
1382,2022-05-19 15:59:44
1383,2022-05-17 19:26:22
1384,2022-05-17 21:31:02
1385,2022-05-19 11:43:02
1386,2022-05-19 06:22:39
1387,2022-05-18 20:32:51
1388,2022-05-18 04:42:35
1389,2022-05-19 08:35:40
1390,2022-05-18 16:41:24
1391,2022-05-19 14:28:28
1392,2022-05-18 14:45:21
1393,2022-05-19 11:05:03
1394,2022-05-19 17:00:51
1395,2022-05-17 17:25:20
1396,2022-05-17 22:11:59
1397,2022-05-18 15:53:10
1398,2022-05-19 23:34:02
1399,2022-05-20 01:51:02
1400,2022-05-20 04:49:59
1401,2022-05-18 00:46:24
1402,2022-05-18 20:32:06
1403,2022-05-17 19:32:27
1404,2022-05-17 23:14:55
1405,2022-05-17 21:42:27
1406,2022-05-18 22:08:04
1407,2022-05-17 12:30:39
1408,2022-05-18 14:49:25
1409,2022-05-18 10:26:49
1410,2022-05-17 19:04:29
1411,2022-05-19 13:14:05
1412,2022-05-18 13:03:16
1413,2022-05-19 10:19:41
1414,2022-05-17 17:21:39
1415,2022-05-18 15:15:58
1416,2022-05-17 19:39:51
1417,2022-05-19 15:58:16
1418,2022-05-19 08:03:18
1419,2022-05-19 02:39:39
1420,2022-05-18 02:29:38
1421,2022-05-18 05:31:27
1422,2022-05-18 03:46:35
1423,2022-05-18 12:25:51
1424,2022-05-18 23:15:04
1425,2022-05-19 09:07:36
1426,2022-05-19 01:23:19
1427,2022-05-17 15:02:57
1428,2022-05-18 08:05:27
1429,2022-05-18 12:59:20
1430,2022-05-18 16:02:32
1431,2022-05-19 02:33:08
1432,2022-05-18 19:01:02
1433,2022-05-18 12:03:38
1434,2022-05-18 13:19:22
1435,2022-05-18 01:35:49
1436,2022-05-18 01:14:10
1437,2022-05-19 12:06:10
1438,2022-05-19 16:51:08
1439,2022-05-20 05:50:26
1440,2022-05-19 02:57:04
1441,2022-05-19 00:41:52
1442,2022-05-18 14:17:55
1443,2022-05-17 18:59:02
1444,2022-05-17 20:05:49
1445,2022-05-18 22:26:08
1446,2022-05-18 11:27:49
1447,2022-05-19 00:41:08
1448,2022-05-17 21:39:31
1449,2022-05-19 01:06:08
1450,2022-05-17 19:06:53
1451,2022-05-20 01:12:50
1452,2022-05-17 13:18:44
1453,2022-05-18 12:08:48
1454,2022-05-17 23:21:27
1455,2022-05-19 12:16:22
1456,2022-05-19 16:21:27
1457,2022-05-18 04:19:42
1458,2022-05-18 19:29:10
1459,2022-05-19 19:25:35
1460,2022-05-19 10:47:07
1461,2022-05-19 19:19:30
1462,2022-05-19 19:04:04
1463,2022-05-18 02:27:18
1464,2022-05-17 16:02:14
1465,2022-05-18 13:42:11
1466,2022-05-17 20:38:05
1467,2022-05-18 19:52:39
1468,2022-05-18 04:07:34
1469,2022-05-19 01:19:22
1470,2022-05-20 06:07:02
1471,2022-05-19 19:35:11
1472,2022-05-18 18:28:16
1473,2022-05-19 04:58:50
1474,2022-05-19 10:58:57
1475,2022-05-20 07:01:51
1476,2022-05-19 07:19:54
1477,2022-05-18 17:06:31
1478,2022-05-19 16:58:01
1479,2022-05-19 19:06:00
1480,2022-05-19 13:52:54
1481,2022-05-17 13:02:46
1482,2022-05-19 09:30:57
1483,2022-05-20 01:11:21
1484,2022-05-17 21:03:15
1485,2022-05-17 23:31:45
1486,2022-05-18 03:00:24
1487,2022-05-19 12:29:27
1488,2022-05-18 18:05:04
1489,2022-05-18 17:55:10
1490,2022-05-18 00:00:06
1491,2022-05-19 14:53:38
1492,2022-05-19 11:51:41
1493,2022-05-20 03:58:20
1494,2022-05-19 00:18:14
1495,2022-05-18 22:21:44
1496,2022-05-18 23:47:13
1497,2022-05-19 12:27:39
1498,2022-05-20 03:53:32
1499,2022-05-18 22:39:25
1500,2022-05-19 11:18:00
1501,2022-05-19 14:22:25
1502,2022-05-19 05:13:47
1503,2022-05-20 01:03:10
1504,2022-05-18 13:30:37
1505,2022-05-17 22:49:35
1506,2022-05-17 15:49:55
1507,2022-05-20 05:15:54
1508,2022-05-17 17:03:49
1509,2022-05-17 20:15:55
1510,2022-05-18 04:00:30
1511,2022-05-18 13:08:09
1512,2022-05-18 12:56:15
1513,2022-05-18 20:24:25
1514,2022-05-17 16:53:25
1515,2022-05-18 15:38:12
1516,2022-05-20 05:47:00
1517,2022-05-19 06:53:17
1518,2022-05-18 22:29:38
1519,2022-05-19 04:32:45
1520,2022-05-19 22:17:23
1521,2022-05-18 12:20:09
1522,2022-05-20 05:06:52
1523,2022-05-19 01:38:56
1524,2022-05-19 22:57:06
1525,2022-05-17 16:23:31
1526,2022-05-18 14:15:18
1527,2022-05-19 20:25:16
1528,2022-05-18 22:42:14
1529,2022-05-18 09:54:09
1530,2022-05-18 19:19:35
1531,2022-05-18 07:39:54
1532,2022-05-19 16:33:46
1533,2022-05-19 14:49:37
1534,2022-05-18 00:03:13
1535,2022-05-18 02:30:54
1536,2022-05-18 21:21:15
1537,2022-05-18 01:09:46
1538,2022-05-18 11:15:13
1539,2022-05-18 00:35:45
1540,2022-05-18 10:08:16
1541,2022-05-18 03:40:14
1542,2022-05-18 20:55:30
1543,2022-05-19 20:41:26
1544,2022-05-18 17:28:59
1545,2022-05-19 00:15:31
1546,2022-05-18 01:51:05
1547,2022-05-19 10:31:33
1548,2022-05-19 14:15:47
1549,2022-05-17 23:32:09
1550,2022-05-19 19:33:19
1551,2022-05-17 16:57:04
1552,2022-05-17 17:26:33
1553,2022-05-19 07:03:46
1554,2022-05-19 01:19:28
1555,2022-05-17 16:39:25
1556,2022-05-20 00:34:19
1557,2022-05-19 02:04:47
1558,2022-05-18 07:56:00
1559,2022-05-18 17:47:06
1560,2022-05-18 22:10:56
1561,2022-05-17 19:34:16
1562,2022-05-17 18:59:07
1563,2022-05-18 14:37:27
1564,2022-05-19 14:46:20
1565,2022-05-18 19:37:35
1566,2022-05-19 13:40:47
1567,2022-05-20 05:01:20
1568,2022-05-18 05:08:16
1569,2022-05-17 18:37:32
1570,2022-05-19 12:40:21
1571,2022-05-17 16:54:36
1572,2022-05-19 10:25:10
1573,2022-05-18 02:23:27
1574,2022-05-17 23:17:10
1575,2022-05-20 01:11:46
1576,2022-05-19 23:34:23
1577,2022-05-19 07:40:06
1578,2022-05-18 15:19:58
1579,2022-05-19 09:31:25
1580,2022-05-19 18:32:11
1581,2022-05-19 01:27:56
1582,2022-05-19 04:02:53
1583,2022-05-19 11:07:24
1584,2022-05-18 21:44:27
1585,2022-05-20 01:28:48
1586,2022-05-18 13:58:28
1587,2022-05-20 06:43:06
1588,2022-05-18 12:57:36
1589,2022-05-19 08:03:17
1590,2022-05-20 05:02:32
1591,2022-05-17 15:22:58
1592,2022-05-17 13:45:24
1593,2022-05-19 14:29:01
1594,2022-05-19 11:10:52
1595,2022-05-20 03:18:57
1596,2022-05-19 14:04:41
1597,2022-05-19 02:04:41
1598,2022-05-18 21:04:35
1599,2022-05-17 21:17:01
1600,2022-05-19 23:36:51
1601,2022-05-17 18:53:02
1602,2022-05-18 02:39:15
1603,2022-05-19 21:22:46
1604,2022-05-18 21:17:33
1605,2022-05-17 23:08:26
1606,2022-05-17 20:39:09
1607,2022-05-18 11:17:55
1608,2022-05-19 16:25:45
1609,2022-05-17 21:20:27
1610,2022-05-18 21:25:01
1611,2022-05-18 15:06:08
1612,2022-05-18 19:15:35
1613,2022-05-18 00:47:09
1614,2022-05-18 22:59:09
1615,2022-05-20 05:17:50
1616,2022-05-18 23:03:17
1617,2022-05-18 07:22:08
1618,2022-05-19 13:25:53
1619,2022-05-18 19:33:38
1620,2022-05-17 18:16:31
1621,2022-05-18 21:05:45
1622,2022-05-17 23:59:41
1623,2022-05-19 20:59:55
1624,2022-05-19 22:33:41
1625,2022-05-17 18:43:42
1626,2022-05-19 20:22:16
1627,2022-05-20 04:53:18
1628,2022-05-19 08:43:08
1629,2022-05-19 11:09:21
1630,2022-05-18 04:04:46
1631,2022-05-18 14:57:03
1632,2022-05-18 19:34:20
1633,2022-05-17 20:11:21
1634,2022-05-19 07:34:04
1635,2022-05-18 22:51:44
1636,2022-05-20 08:05:42
1637,2022-05-19 17:06:58
1638,2022-05-19 10:53:20
1639,2022-05-20 07:04:33
1640,2022-05-18 12:49:18
1641,2022-05-19 15:23:33
1642,2022-05-20 05:14:28
1643,2022-05-19 06:49:12
1644,2022-05-19 22:32:08
1645,2022-05-18 14:51:04
1646,2022-05-18 06:49:28
1647,2022-05-17 21:52:28
1648,2022-05-19 02:34:35
1649,2022-05-18 05:14:00
1650,2022-05-19 10:09:49
1651,2022-05-18 19:13:47
1652,2022-05-20 07:29:31
1653,2022-05-20 04:04:03
1654,2022-05-17 21:54:27
1655,2022-05-19 07:26:59
1656,2022-05-20 05:50:39
1657,2022-05-19 12:23:58
1658,2022-05-18 13:23:03
1659,2022-05-18 07:42:59
1660,2022-05-19 06:24:31
1661,2022-05-17 14:39:48
1662,2022-05-17 20:48:52
1663,2022-05-19 20:13:32
1664,2022-05-18 01:23:58
1665,2022-05-18 21:31:02
1666,2022-05-18 04:39:57
1667,2022-05-17 14:45:20
1668,2022-05-18 22:21:52
1669,2022-05-17 23:05:56
1670,2022-05-17 16:42:04
1671,2022-05-17 18:12:25
1672,2022-05-18 04:23:59
1673,2022-05-19 14:24:47
1674,2022-05-19 00:11:05
1675,2022-05-18 09:49:09
1676,2022-05-19 13:49:21
1677,2022-05-18 18:58:20
1678,2022-05-20 03:44:28
1679,2022-05-19 08:48:57
1680,2022-05-17 20:42:50
1681,2022-05-20 06:18:15
1682,2022-05-19 21:44:05
1683,2022-05-18 07:14:05
1684,2022-05-18 06:03:45
1685,2022-05-17 14:53:20
1686,2022-05-18 09:44:05
1687,2022-05-19 07:50:50
1688,2022-05-19 19:11:54
1689,2022-05-18 19:52:09
1690,2022-05-18 01:40:27
1691,2022-05-19 02:14:12
1692,2022-05-19 06:07:15
1693,2022-05-19 09:39:08
1694,2022-05-20 02:14:01
1695,2022-05-18 09:08:54
1696,2022-05-18 01:03:13
1697,2022-05-17 22:37:50
1698,2022-05-19 05:37:34
1699,2022-05-18 10:04:38
1700,2022-05-18 19:19:59
1701,2022-05-18 23:23:07
1702,2022-05-17 12:34:00
1703,2022-05-20 01:22:21
1704,2022-05-20 03:32:01
1705,2022-05-17 23:57:27
1706,2022-05-18 16:39:56
1707,2022-05-19 12:01:27
1708,2022-05-17 20:15:40
1709,2022-05-18 10:23:44
1710,2022-05-18 05:45:25
1711,2022-05-18 15:03:52
1712,2022-05-20 07:19:36
1713,2022-05-18 19:38:42
1714,2022-05-18 08:49:25
1715,2022-05-19 08:03:30
1716,2022-05-18 18:43:50
1717,2022-05-17 17:18:04
1718,2022-05-18 22:11:09
1719,2022-05-18 23:43:55
1720,2022-05-20 04:38:19
1721,2022-05-19 06:19:02
1722,2022-05-18 08:55:35
1723,2022-05-18 12:22:37
1724,2022-05-20 03:31:07
1725,2022-05-20 08:22:38
1726,2022-05-18 16:22:00
1727,2022-05-20 01:18:02
1728,2022-05-20 00:42:57
1729,2022-05-18 23:54:47
1730,2022-05-18 02:31:56
1731,2022-05-19 16:20:45
1732,2022-05-20 00:43:41
1733,2022-05-18 17:30:31
1734,2022-05-19 15:45:55
1735,2022-05-18 07:04:15
1736,2022-05-17 18:29:53
1737,2022-05-19 10:34:09
1738,2022-05-18 09:05:34
1739,2022-05-17 18:06:23
1740,2022-05-19 19:15:32
1741,2022-05-18 02:46:59
1742,2022-05-18 08:51:38
1743,2022-05-18 23:28:53
1744,2022-05-19 02:47:40
1745,2022-05-18 09:11:40
1746,2022-05-18 07:49:02
1747,2022-05-20 03:15:33
1748,2022-05-18 00:25:33
1749,2022-05-19 14:54:11
1750,2022-05-19 11:06:16
1751,2022-05-20 01:03:31
1752,2022-05-18 03:15:41
1753,2022-05-18 00:08:59
1754,2022-05-17 12:14:58
1755,2022-05-19 15:47:55
1756,2022-05-18 07:38:40
1757,2022-05-20 00:01:33
1758,2022-05-19 00:24:55
1759,2022-05-18 01:52:23
1760,2022-05-17 21:00:48
1761,2022-05-20 00:16:39
1762,2022-05-18 17:18:24
1763,2022-05-17 17:33:29
1764,2022-05-19 15:27:10
1765,2022-05-19 15:53:53
1766,2022-05-19 00:37:56
1767,2022-05-17 17:30:28
1768,2022-05-20 06:24:00
1769,2022-05-19 08:39:20
1770,2022-05-17 23:28:12
1771,2022-05-17 13:09:30
1772,2022-05-18 07:57:57
1773,2022-05-18 00:44:39
1774,2022-05-18 12:15:31
1775,2022-05-18 06:49:40
1776,2022-05-19 16:51:14
1777,2022-05-19 13:53:17
1778,2022-05-19 04:19:41
1779,2022-05-18 14:20:38
1780,2022-05-20 02:24:19
1781,2022-05-17 16:01:08
1782,2022-05-18 12:24:03
1783,2022-05-19 09:43:47
1784,2022-05-19 06:27:55
1785,2022-05-20 06:46:03
1786,2022-05-20 04:57:47
1787,2022-05-19 20:24:56
1788,2022-05-19 04:39:36
1789,2022-05-17 20:59:53
1790,2022-05-18 16:35:20
1791,2022-05-18 06:51:05
1792,2022-05-19 15:25:19
1793,2022-05-18 13:30:42
1794,2022-05-18 08:49:16
1795,2022-05-19 11:42:27
1796,2022-05-19 20:27:39
1797,2022-05-20 06:37:22
1798,2022-05-18 01:41:11
1799,2022-05-18 12:32:28
1800,2022-05-18 06:10:46
1801,2022-05-18 14:23:14
1802,2022-05-17 19:57:09
1803,2022-05-17 19:50:16
1804,2022-05-17 18:13:57
1805,2022-05-19 13:23:36
1806,2022-05-17 18:22:57
1807,2022-05-19 00:35:46
1808,2022-05-19 05:33:23
1809,2022-05-17 22:28:34
